marker	cM	mapped	original_chr	LG	trim
16383	42.482	10258515	chr23	LG18	No
16377	42.559	10191154	chr23	LG18	No
16386	42.559	10497541	chr23	LG18	No
16378	42.559	10191179	chr23	LG18	No
16380	42.635	10220476	chr23	LG18	No
16381	42.789	10220506	chr23	LG18	No
16342	43.328	7611937	chr23	LG18	No
16372	43.635	9431936	chr23	LG18	No
16384	43.635	10258659	chr23	LG18	No
16370	44.329	9412041	chr23	LG18	No
16366	44.329	9356908	chr23	LG18	No
16363	44.405	9260316	chr23	LG18	No
16371	44.482	9431919	chr23	LG18	No
16360	44.944	9096418	chr23	LG18	No
16357	46.106	8675353	chr23	LG18	No
16356	46.182	8442335	chr23	LG18	No
16351	46.412	8344969	chr23	LG18	No
16355	46.412	8403103	chr23	LG18	No
16350	47.418	8344968	chr23	LG18	No
16352	47.418	8344970	chr23	LG18	No
16343	47.648	7650120	chr23	LG18	No
16339	47.878	7458814	chr23	LG18	No
16347	48.186	7967827	chr23	LG18	No
16338	48.262	7256606	chr23	LG18	No
16274	48.569	4059169	chr23	LG18	No
16340	48.569	7458843	chr23	LG18	No
16295	49.108	4278109	chr23	LG18	No
16302	49.57	4427648	chr23	LG18	No
16335	49.723	6876328	chr23	LG18	No
16334	49.723	6876327	chr23	LG18	No
16336	50.108	7041120	chr23	LG18	No
16324	50.957	5601033	chr23	LG18	No
16320	51.496	5258852	chr23	LG18	No
16321	51.496	5258854	chr23	LG18	No
16330	51.726	6351773	chr23	LG18	No
16317	52.653	5169155	chr23	LG18	No
16306	53.038	4536164	chr23	LG18	No
16315	53.114	4791117	chr23	LG18	No
16305	53.345	4525281	chr23	LG18	No
16284	53.421	4193953	chr23	LG18	No
16278	53.421	4112189	chr23	LG18	No
16310	53.421	4667304	chr23	LG18	No
16298	53.575	4354792	chr23	LG18	No
16283	53.959	4158029	chr23	LG18	No
16290	54.112	4238386	chr23	LG18	No
16289	54.112	4216533	chr23	LG18	No
16288	54.112	4208075	chr23	LG18	No
16282	54.112	4126686	chr23	LG18	No
16279	54.189	4118745	chr23	LG18	No
16296	54.342	4312164	chr23	LG18	No
16273	54.342	4055524	chr23	LG18	No
16276	54.573	4069247	chr23	LG18	No
16266	54.803	3860006	chr23	LG18	No
16272	54.803	3964817	chr23	LG18	No
16267	54.879	3878322	chr23	LG18	No
16254	54.956	3359698	chr23	LG18	No
16253	55.033	3150075	chr23	LG18	No
16261	55.033	3595017	chr23	LG18	No
16260	55.033	3595009	chr23	LG18	No
16263	55.109	3595059	chr23	LG18	No
16251	55.186	3133175	chr23	LG18	No
16245	55.493	2804499	chr23	LG18	No
16258	55.493	3558187	chr23	LG18	No
16246	57.207	2804531	chr23	LG18	No
16240	57.36	2720242	chr23	LG18	No
16238	57.744	2642344	chr23	LG18	No
16237	57.821	2624396	chr23	LG18	No
16239	58.283	2642345	chr23	LG18	No
16228	58.822	2270423	chr23	LG18	No
16221	59.438	1980575	chr23	LG18	No
16232	59.438	2545032	chr23	LG18	No
16220	59.668	1977918	chr23	LG18	No
16242	59.668	2745367	chr23	LG18	No
16191	59.975	1520097	chr23	LG18	No
16222	60.052	2010815	chr23	LG18	No
16195	60.359	1576178	chr23	LG18	No
16224	60.513	2070845	chr23	LG18	No
16175	60.589	1384861	chr23	LG18	No
16227	60.589	2191848	chr23	LG18	No
16179	60.743	1388022	chr23	LG18	No
16225	60.743	2071221	chr23	LG18	No
16215	60.973	1907598	chr23	LG18	No
16201	61.126	1703767	chr23	LG18	No
16198	61.203	1683513	chr23	LG18	No
16194	61.203	1576120	chr23	LG18	No
16209	61.203	1814530	chr23	LG18	No
16207	61.203	1788108	chr23	LG18	No
16206	61.203	1788081	chr23	LG18	No
16210	61.279	1814575	chr23	LG18	No
16192	61.356	1520100	chr23	LG18	No
16199	61.509	1699004	chr23	LG18	No
16169	61.663	1359170	chr23	LG18	No
16166	62.279	1213938	chr23	LG18	No
16200	62.356	1699008	chr23	LG18	No
16164	63.127	1200289	chr23	LG18	No
16161	63.281	1156319	chr23	LG18	No
16162	63.357	1191218	chr23	LG18	No
16167	63.357	1235131	chr23	LG18	No
16158	63.357	1139991	chr23	LG18	No
16163	63.511	1191233	chr23	LG18	No
16142	63.895	874864	chr23	LG18	No
16155	64.048	1102764	chr23	LG18	No
16137	64.587	858870	chr23	LG18	No
16138	64.587	858914	chr23	LG18	No
16127	66.143	630788	chr23	LG18	No
16133	66.143	645579	chr23	LG18	No
16131	66.143	645568	chr23	LG18	No
16132	66.143	645572	chr23	LG18	No
16129	66.143	645494	chr23	LG18	No
16134	66.219	648543	chr23	LG18	No
16124	67.069	604695	chr23	LG18	No
16121	67.53	588629	chr23	LG18	No
16120	67.53	588625	chr23	LG18	No
16119	67.53	588623	chr23	LG18	No
16122	67.838	588632	chr23	LG18	No
16113	67.991	520391	chr23	LG18	No
16115	67.991	547308	chr23	LG18	No
16117	67.991	560574	chr23	LG18	No
16111	70.102	479035	chr23	LG18	No
16105	71.108	288004	chr23	LG18	No
16123	71.184	604692	chr23	LG18	No
16091	71.646	58158	chr23	LG18	No
16100	71.646	234015	chr23	LG18	No
16093	71.876	68419	chr23	LG18	No
16103	71.953	285670	chr23	LG18	No
1573	71.953	70388	000235F0	LG18	No
1571	74.224	26027	000235F0	LG18	No
16097	74.608	214557	chr23	LG18	No
16098	74.993	227883	chr23	LG18	No
16102	75.069	265358	chr23	LG18	No
16096	75.3	189209	chr23	LG18	No
558	75.916	1067355	000119F0	LG18	No
551	76.532	1000473	000119F0	LG18	No
563	76.917	1089812	000119F0	LG18	No
561	77.07	1086879	000119F0	LG18	No
547	78.154	899005	000119F0	LG18	No
559	78.154	1082656	000119F0	LG18	No
556	79.159	1043288	000119F0	LG18	No
546	79.543	899001	000119F0	LG18	No
538	79.851	799829	000119F0	LG18	No
530	79.927	773249	000119F0	LG18	No
529	80.004	773247	000119F0	LG18	No
540	80.004	799890	000119F0	LG18	No
535	80.004	775722	000119F0	LG18	No
525	80.775	707585	000119F0	LG18	No
526	80.775	725430	000119F0	LG18	No
519	80.775	631660	000119F0	LG18	No
534	80.775	773792	000119F0	LG18	No
524	80.775	707565	000119F0	LG18	No
527	80.775	728907	000119F0	LG18	No
523	80.929	707555	000119F0	LG18	No
521	81.082	673331	000119F0	LG18	No
522	81.699	673887	000119F0	LG18	No
515	81.699	609068	000119F0	LG18	No
520	81.699	641928	000119F0	LG18	No
514	81.929	609067	000119F0	LG18	No
517	81.929	620404	000119F0	LG18	No
510	82.545	599490	000119F0	LG18	No
501	83.707	476837	000119F0	LG18	No
499	83.784	442890	000119F0	LG18	No
503	83.86	491250	000119F0	LG18	No
518	84.091	631635	000119F0	LG18	No
485	84.167	317337	000119F0	LG18	No
504	84.321	526706	000119F0	LG18	No
497	84.551	396706	000119F0	LG18	No
494	84.627	342491	000119F0	LG18	No
491	84.704	334244	000119F0	LG18	No
480	84.704	272137	000119F0	LG18	No
454	84.704	195919	000119F0	LG18	No
493	84.704	342231	000119F0	LG18	No
482	84.781	288794	000119F0	LG18	No
486	84.781	334172	000119F0	LG18	No
453	85.088	195529	000119F0	LG18	No
448	85.165	188477	000119F0	LG18	No
464	85.165	218026	000119F0	LG18	No
449	85.165	188478	000119F0	LG18	No
460	85.165	210888	000119F0	LG18	No
466	85.165	228660	000119F0	LG18	No
478	85.165	266130	000119F0	LG18	No
471	85.165	247368	000119F0	LG18	No
463	85.165	216944	000119F0	LG18	No
473	85.165	259482	000119F0	LG18	No
468	85.165	242027	000119F0	LG18	No
465	85.165	228657	000119F0	LG18	No
450	85.165	188497	000119F0	LG18	No
472	85.165	253348	000119F0	LG18	No
467	85.165	232269	000119F0	LG18	No
470	85.165	247259	000119F0	LG18	No
469	85.165	242207	000119F0	LG18	No
459	85.472	206650	000119F0	LG18	No
444	85.779	87587	000119F0	LG18	No
443	85.779	87186	000119F0	LG18	No
441	85.779	63866	000119F0	LG18	No
458	85.856	206637	000119F0	LG18	No
446	86.163	96719	000119F0	LG18	No
442	86.239	65059	000119F0	LG18	No
438	86.316	29088	000119F0	LG18	No
435	86.316	23939	000119F0	LG18	No
437	86.316	29057	000119F0	LG18	No
1310	86.316	131236	000184F0	LG18	No
1303	86.316	73097	000184F0	LG18	No
1325	86.316	228008	000184F0	LG18	No
1313	86.393	137836	000184F0	LG18	No
1321	86.393	209838	000184F0	LG18	No
1314	86.393	175278	000184F0	LG18	No
1326	86.393	228025	000184F0	LG18	No
1328	86.393	232249	000184F0	LG18	No
1301	86.393	54824	000184F0	LG18	No
1338	86.393	271865	000184F0	LG18	No
1329	86.393	232279	000184F0	LG18	No
1305	86.469	107072	000184F0	LG18	No
1322	86.469	209857	000184F0	LG18	No
1342	86.469	279592	000184F0	LG18	No
1327	86.546	228039	000184F0	LG18	No
1306	86.546	112468	000184F0	LG18	No
1324	86.546	218404	000184F0	LG18	No
1323	86.546	209877	000184F0	LG18	No
1335	86.93	271016	000184F0	LG18	No
1300	87.237	16701	000184F0	LG18	No
1334	87.237	266556	000184F0	LG18	No
1318	87.237	180733	000184F0	LG18	No
1309	87.237	127359	000184F0	LG18	No
1315	88.047	180715	000184F0	LG18	No
1312	88.973	137662	000184F0	LG18	No
481	88.973	286066	000119F0	LG18	No
440	90.368	47898	000119F0	LG18	No
16507	91.211	15764943	chr23	LG18	Yes
1307	91.974	126839	000184F0	LG18	Yes
291	0	1358438	000111F0	LG19	Yes
244	2.365	586621	000111F0	LG19	Yes
245	2.365	586630	000111F0	LG19	Yes
231	5.78	410978	000111F0	LG19	Yes
1385	6.589	18780	000190F0	LG19	Yes
241	7.166	578713	000111F0	LG19	Yes
290	8.163	1358403	000111F0	LG19	Yes
972	9.323	97149	000160F0	LG19	Yes
994	9.59	374052	000160F0	LG19	Yes
998	9.82	395446	000160F0	LG19	Yes
992	10.436	359887	000160F0	LG19	No
997	10.513	387781	000160F0	LG19	No
968	10.513	64944	000160F0	LG19	No
980	10.513	152899	000160F0	LG19	No
996	10.513	387780	000160F0	LG19	No
985	10.589	235389	000160F0	LG19	No
990	10.589	327067	000160F0	LG19	No
969	10.666	70643	000160F0	LG19	No
995	10.666	377828	000160F0	LG19	No
973	10.743	97184	000160F0	LG19	No
993	10.743	374010	000160F0	LG19	No
991	10.743	327090	000160F0	LG19	No
988	10.896	287150	000160F0	LG19	No
984	10.896	227612	000160F0	LG19	No
987	10.896	273728	000160F0	LG19	No
979	10.973	152221	000160F0	LG19	No
983	10.973	227611	000160F0	LG19	No
978	10.973	152196	000160F0	LG19	No
1401	12.924	217567	000190F0	LG19	No
1393	13.078	136665	000190F0	LG19	No
1397	13.231	152605	000190F0	LG19	No
1386	13.231	37393	000190F0	LG19	No
1398	13.385	152633	000190F0	LG19	No
15900	13.461	15787218	chr22	LG19	No
15981	13.615	20483867	chr22	LG19	No
15998	13.999	21005185	chr22	LG19	No
971	14.383	96682	000160F0	LG19	No
1394	15.545	147017	000190F0	LG19	No
1390	16.317	133257	000190F0	LG19	No
1388	16.624	108079	000190F0	LG19	No
1391	16.624	136647	000190F0	LG19	No
232	16.777	413513	000111F0	LG19	No
229	16.777	374511	000111F0	LG19	No
237	17.239	528180	000111F0	LG19	No
238	17.469	528211	000111F0	LG19	No
243	17.931	578728	000111F0	LG19	No
248	18.238	651336	000111F0	LG19	No
249	18.391	651359	000111F0	LG19	No
250	18.93	708228	000111F0	LG19	No
267	19.237	981892	000111F0	LG19	No
259	19.237	830044	000111F0	LG19	No
263	19.237	865207	000111F0	LG19	No
261	20.009	864626	000111F0	LG19	No
271	20.781	1030682	000111F0	LG19	No
252	20.781	805703	000111F0	LG19	No
268	20.934	1013649	000111F0	LG19	No
277	21.011	1125196	000111F0	LG19	No
270	21.087	1024162	000111F0	LG19	No
273	21.164	1060653	000111F0	LG19	No
288	21.164	1337165	000111F0	LG19	No
272	21.317	1060623	000111F0	LG19	No
280	22.323	1173534	000111F0	LG19	No
279	22.553	1169282	000111F0	LG19	No
282	22.553	1199648	000111F0	LG19	No
281	22.553	1199617	000111F0	LG19	No
286	24.824	1276727	000111F0	LG19	No
294	25.131	1403931	000111F0	LG19	No
269	25.131	1013672	000111F0	LG19	No
293	27.403	1403920	000111F0	LG19	No
16082	28.879	24223827	chr22	LG19	No
16083	29.033	24223839	chr22	LG19	No
16076	32.193	23892969	chr22	LG19	No
16073	33.434	23607180	chr22	LG19	No
16077	33.434	24057753	chr22	LG19	No
16079	33.51	24060074	chr22	LG19	No
16078	33.51	24060061	chr22	LG19	No
16080	33.51	24102221	chr22	LG19	No
16072	34.127	23607172	chr22	LG19	No
16067	34.511	23541589	chr22	LG19	No
16068	34.511	23541596	chr22	LG19	No
16069	35.438	23541612	chr22	LG19	No
16057	35.823	23326444	chr22	LG19	No
16066	36.672	23510511	chr22	LG19	No
16070	36.902	23589878	chr22	LG19	No
16064	37.596	23415421	chr22	LG19	No
16061	37.596	23410997	chr22	LG19	No
16065	37.596	23415429	chr22	LG19	No
16063	37.826	23415194	chr22	LG19	No
16062	37.903	23411001	chr22	LG19	No
16056	38.597	23276133	chr22	LG19	No
16055	39.524	23213866	chr22	LG19	No
16016	39.832	21565356	chr22	LG19	No
16047	40.681	23003687	chr22	LG19	No
16044	41.53	22865679	chr22	LG19	No
16040	42.224	22788740	chr22	LG19	No
16041	42.224	22799610	chr22	LG19	No
16039	42.378	22725634	chr22	LG19	No
16038	42.378	22725621	chr22	LG19	No
16035	43.54	22656956	chr22	LG19	No
16032	44.311	22404923	chr22	LG19	No
16028	44.542	22198283	chr22	LG19	No
16026	45.625	22175539	chr22	LG19	No
16025	45.779	21967727	chr22	LG19	No
16024	45.855	21950015	chr22	LG19	No
15996	47.41	20956735	chr22	LG19	No
15978	47.795	20475613	chr22	LG19	No
16022	47.948	21801831	chr22	LG19	No
16017	48.178	21575289	chr22	LG19	No
15955	48.255	19863432	chr22	LG19	No
15997	48.255	20956763	chr22	LG19	No
15957	48.408	19915883	chr22	LG19	No
16015	48.408	21495948	chr22	LG19	No
16012	48.639	21360377	chr22	LG19	No
15987	49.1	20739645	chr22	LG19	No
15980	49.1	20483813	chr22	LG19	No
16007	49.177	21260363	chr22	LG19	No
16009	49.253	21280708	chr22	LG19	No
15939	49.33	19155224	chr22	LG19	No
16002	49.407	21126095	chr22	LG19	No
15962	49.407	20040782	chr22	LG19	No
15946	49.407	19544720	chr22	LG19	No
15994	49.407	20928431	chr22	LG19	No
15979	49.407	20475641	chr22	LG19	No
16001	49.483	21120217	chr22	LG19	No
16003	49.483	21136946	chr22	LG19	No
16008	50.411	21278210	chr22	LG19	No
16005	50.487	21164741	chr22	LG19	No
16004	50.487	21164737	chr22	LG19	No
16006	50.564	21186844	chr22	LG19	No
15965	50.871	20076905	chr22	LG19	No
15964	50.871	20076878	chr22	LG19	No
15977	50.948	20357772	chr22	LG19	No
15971	51.024	20207166	chr22	LG19	No
15960	51.178	19977696	chr22	LG19	No
15958	51.331	19935302	chr22	LG19	No
15961	51.331	19977711	chr22	LG19	No
15935	51.87	18707385	chr22	LG19	No
15949	52.254	19729832	chr22	LG19	No
15947	52.871	19551374	chr22	LG19	No
15921	53.101	17572672	chr22	LG19	No
15937	53.101	18925587	chr22	LG19	No
15936	53.408	18854393	chr22	LG19	No
15940	53.408	19171525	chr22	LG19	No
15922	54.18	17993423	chr22	LG19	No
15934	54.41	18637487	chr22	LG19	No
15923	55.337	18066241	chr22	LG19	No
15927	55.337	18236527	chr22	LG19	No
15924	55.337	18100139	chr22	LG19	No
15925	55.568	18163394	chr22	LG19	No
15919	56.184	17328635	chr22	LG19	No
15907	56.878	16203589	chr22	LG19	No
15915	56.878	17033907	chr22	LG19	No
15912	57.031	16786869	chr22	LG19	No
15910	57.185	16345150	chr22	LG19	No
15911	57.879	16655804	chr22	LG19	No
15892	57.879	14914652	chr22	LG19	No
15899	57.879	15764441	chr22	LG19	No
15914	57.879	16950881	chr22	LG19	No
15905	58.032	16024334	chr22	LG19	No
15898	58.804	15764432	chr22	LG19	No
15890	58.957	14626312	chr22	LG19	No
15873	59.341	13504029	chr22	LG19	No
15888	59.341	14488630	chr22	LG19	No
15871	59.572	13372335	chr22	LG19	No
15883	59.572	14144485	chr22	LG19	No
15887	59.802	14424347	chr22	LG19	No
15882	59.802	14113552	chr22	LG19	No
15880	59.878	14107421	chr22	LG19	No
15889	60.263	14612051	chr22	LG19	No
15879	60.416	13805678	chr22	LG19	No
15874	60.569	13565917	chr22	LG19	No
15878	60.646	13772917	chr22	LG19	No
15877	60.646	13740062	chr22	LG19	No
15872	60.953	13395849	chr22	LG19	No
15869	61.03	13048470	chr22	LG19	No
15870	61.03	13095883	chr22	LG19	No
15859	61.26	12566754	chr22	LG19	No
15858	61.337	12531739	chr22	LG19	No
15885	61.567	14329344	chr22	LG19	No
15866	61.874	12811158	chr22	LG19	No
15860	61.874	12566780	chr22	LG19	No
15868	61.951	13036997	chr22	LG19	No
15854	62.723	12025945	chr22	LG19	No
15853	62.799	11884993	chr22	LG19	No
15849	63.029	11162699	chr22	LG19	No
15848	63.029	11161761	chr22	LG19	No
15847	63.029	11149786	chr22	LG19	No
15852	63.106	11806875	chr22	LG19	No
15850	64.504	11162703	chr22	LG19	No
15845	65.043	11112798	chr22	LG19	No
15846	65.043	11149780	chr22	LG19	No
15851	65.196	11167216	chr22	LG19	No
15843	65.196	10904237	chr22	LG19	No
15841	65.273	10602399	chr22	LG19	No
15840	65.503	10501319	chr22	LG19	No
15836	65.579	10198308	chr22	LG19	No
15837	65.887	10316649	chr22	LG19	No
15834	66.425	9653531	chr22	LG19	No
1425	66.502	42604	000198F0	LG19	No
1429	67.664	133880	000198F0	LG19	No
1428	67.664	106588	000198F0	LG19	No
1430	67.664	133899	000198F0	LG19	No
1427	67.664	82959	000198F0	LG19	No
15829	67.664	9492720	chr22	LG19	No
15830	68.514	9499168	chr22	LG19	No
15816	68.59	8674651	chr22	LG19	No
15828	68.667	9364511	chr22	LG19	No
15823	68.743	8930239	chr22	LG19	No
15809	68.82	8440314	chr22	LG19	No
15799	68.973	8033670	chr22	LG19	No
15815	68.973	8670797	chr22	LG19	No
15819	68.973	8747952	chr22	LG19	No
15811	68.973	8642334	chr22	LG19	No
15795	69.204	7817075	chr22	LG19	No
15804	69.357	8199521	chr22	LG19	No
15801	69.51	8041347	chr22	LG19	No
15786	69.664	7566899	chr22	LG19	No
15835	70.513	9658814	chr22	LG19	No
15822	70.513	8925613	chr22	LG19	No
15789	70.667	7635440	chr22	LG19	No
15790	70.667	7635461	chr22	LG19	No
15787	70.743	7625152	chr22	LG19	No
15785	71.437	7546972	chr22	LG19	No
15781	71.667	7461745	chr22	LG19	No
15763	71.898	6383263	chr22	LG19	No
15775	72.669	7090570	chr22	LG19	No
15776	72.669	7102622	chr22	LG19	No
15780	72.899	7297196	chr22	LG19	No
15773	73.438	6981476	chr22	LG19	No
15771	73.515	6788352	chr22	LG19	No
15770	73.515	6784782	chr22	LG19	No
15762	73.668	6284387	chr22	LG19	No
15761	73.822	6284316	chr22	LG19	No
15764	73.822	6405271	chr22	LG19	No
15760	73.975	6168397	chr22	LG19	No
15758	74.052	6162538	chr22	LG19	No
15767	74.128	6654147	chr22	LG19	No
15754	74.128	5945090	chr22	LG19	No
15755	74.59	6021929	chr22	LG19	No
15753	74.667	5920187	chr22	LG19	No
15745	74.897	5732029	chr22	LG19	No
15752	74.897	5813237	chr22	LG19	No
15751	75.127	5782177	chr22	LG19	No
15743	75.28	5643419	chr22	LG19	No
15744	75.357	5659344	chr22	LG19	No
15742	75.434	5546279	chr22	LG19	No
15739	75.587	5417443	chr22	LG19	No
15734	75.74	5038863	chr22	LG19	No
15732	76.202	5021599	chr22	LG19	No
15731	76.202	5021587	chr22	LG19	No
15730	76.279	5021586	chr22	LG19	No
15737	76.355	5261953	chr22	LG19	No
15718	77.205	4809913	chr22	LG19	No
15719	77.205	4809917	chr22	LG19	No
15705	78.054	4697546	chr22	LG19	No
15706	78.054	4706843	chr22	LG19	No
15707	78.054	4706846	chr22	LG19	No
15712	78.054	4741794	chr22	LG19	No
15702	78.361	4415151	chr22	LG19	No
15691	79.602	4015863	chr22	LG19	No
15689	79.602	4015841	chr22	LG19	No
15690	79.602	4015852	chr22	LG19	No
15684	80.296	3403475	chr22	LG19	No
15670	80.296	2652045	chr22	LG19	No
15681	80.372	3051858	chr22	LG19	No
15654	80.602	1854794	chr22	LG19	No
15682	80.602	3290412	chr22	LG19	No
15628	80.602	1121515	chr22	LG19	No
15649	80.602	1759037	chr22	LG19	No
15674	80.602	2907410	chr22	LG19	No
15641	80.679	1601312	chr22	LG19	No
15646	80.756	1690419	chr22	LG19	No
15631	81.217	1340688	chr22	LG19	No
15636	81.409	1388696	chr22	LG19	No
427	81.409	232024	000117F0	LG19	No
432	81.485	996922	000117F0	LG19	No
15709	81.485	4706874	chr22	LG19	No
15634	81.831	1388642	chr22	LG19	No
15661	81.946	2038302	chr22	LG19	No
15662	82.806	2086078	chr22	LG19	No
15627	82.806	1048574	chr22	LG19	No
15629	82.806	1310300	chr22	LG19	No
15687	83.226	3681364	chr22	LG19	Yes
15685	83.226	3500313	chr22	LG19	Yes
15695	83.436	4299573	chr22	LG19	Yes
15694	83.436	4238914	chr22	LG19	Yes
15698	84.067	4318440	chr22	LG19	Yes
15696	84.067	4318431	chr22	LG19	Yes
15757	84.067	6122357	chr22	LG19	Yes
15807	84.067	8440276	chr22	LG19	Yes
15820	87.976	8799105	chr22	LG19	Yes
677	0	476487	000135F0	LG20	Yes
678	0	476501	000135F0	LG20	Yes
7165	0.254	17384207	chr8	LG20	Yes
7447	1.326	26909351	chr8	LG20	No
689	2.342	580783	000135F0	LG20	No
690	2.342	588313	000135F0	LG20	No
703	2.893	687025	000135F0	LG20	No
7423	5.766	26641159	chr8	LG20	No
649	7.241	286046	000135F0	LG20	No
650	7.241	286049	000135F0	LG20	No
651	7.471	286059	000135F0	LG20	No
636	7.933	141273	000135F0	LG20	No
635	8.01	126456	000135F0	LG20	No
648	8.01	283257	000135F0	LG20	No
652	8.086	286109	000135F0	LG20	No
668	8.163	398186	000135F0	LG20	No
662	8.163	334019	000135F0	LG20	No
658	8.163	311666	000135F0	LG20	No
654	8.239	286146	000135F0	LG20	No
661	8.547	328914	000135F0	LG20	No
671	8.623	429071	000135F0	LG20	No
680	8.854	482408	000135F0	LG20	No
674	8.854	450629	000135F0	LG20	No
696	8.93	625292	000135F0	LG20	No
695	9.007	625266	000135F0	LG20	No
684	10.169	548447	000135F0	LG20	No
691	10.169	591573	000135F0	LG20	No
685	10.169	548456	000135F0	LG20	No
676	10.476	473113	000135F0	LG20	No
686	10.783	576030	000135F0	LG20	No
687	10.783	576053	000135F0	LG20	No
706	11.013	720625	000135F0	LG20	No
714	11.167	795807	000135F0	LG20	No
7450	11.167	26916988	chr8	LG20	No
7445	11.551	26869351	chr8	LG20	No
7446	11.551	26869358	chr8	LG20	No
7433	12.401	26733720	chr8	LG20	No
7401	13.563	26530007	chr8	LG20	No
7426	13.639	26648152	chr8	LG20	No
7378	13.716	26199170	chr8	LG20	No
7412	13.716	26572997	chr8	LG20	No
7377	13.869	26199128	chr8	LG20	No
7400	14.023	26498634	chr8	LG20	No
7399	14.023	26498633	chr8	LG20	No
7390	14.407	26418089	chr8	LG20	No
7398	14.407	26497227	chr8	LG20	No
7385	14.56	26272612	chr8	LG20	No
7391	14.867	26418097	chr8	LG20	No
7383	14.867	26262115	chr8	LG20	No
7376	14.944	26191149	chr8	LG20	No
7381	15.794	26233059	chr8	LG20	No
7380	15.794	26219656	chr8	LG20	No
7428	16.255	26660145	chr8	LG20	No
7374	16.332	26077048	chr8	LG20	No
7373	16.871	26073560	chr8	LG20	No
7372	18.347	26067069	chr8	LG20	No
7371	18.424	26045345	chr8	LG20	No
7370	18.5	26045327	chr8	LG20	No
7369	18.5	26045309	chr8	LG20	No
7366	18.654	26015136	chr8	LG20	No
7451	18.654	26917043	chr8	LG20	No
7362	18.961	25842334	chr8	LG20	No
7365	19.037	26015092	chr8	LG20	No
7363	19.114	25854105	chr8	LG20	No
7360	19.267	25812349	chr8	LG20	No
7357	19.421	25803733	chr8	LG20	No
7354	19.421	25778819	chr8	LG20	No
7358	19.421	25805437	chr8	LG20	No
7348	19.805	25763636	chr8	LG20	No
7356	20.344	25783158	chr8	LG20	No
7345	21.271	25689171	chr8	LG20	No
7344	22.199	25668005	chr8	LG20	No
7341	23.048	25528505	chr8	LG20	No
7340	23.048	25527990	chr8	LG20	No
7325	25.884	25210317	chr8	LG20	No
7334	25.96	25344404	chr8	LG20	No
7322	26.268	25208840	chr8	LG20	No
7338	26.268	25458038	chr8	LG20	No
7323	27.039	25208908	chr8	LG20	No
7331	27.116	25262987	chr8	LG20	No
7316	27.269	25163633	chr8	LG20	No
7328	27.269	25225692	chr8	LG20	No
7317	27.269	25163644	chr8	LG20	No
7327	27.576	25223005	chr8	LG20	No
7309	27.576	24912958	chr8	LG20	No
7326	27.576	25220999	chr8	LG20	No
7321	27.576	25203480	chr8	LG20	No
7318	27.576	25192401	chr8	LG20	No
7306	28.038	24891335	chr8	LG20	No
7308	28.038	24912924	chr8	LG20	No
7304	28.191	24866716	chr8	LG20	No
7310	28.576	24917334	chr8	LG20	No
7300	28.806	24736739	chr8	LG20	No
7307	28.959	24908924	chr8	LG20	No
7303	28.959	24862626	chr8	LG20	No
7302	29.266	24858411	chr8	LG20	No
7298	29.728	24713522	chr8	LG20	No
7295	30.19	24684029	chr8	LG20	No
7288	30.574	24430638	chr8	LG20	No
7285	30.65	24340373	chr8	LG20	No
7284	30.881	24323818	chr8	LG20	No
7267	32.753	23743502	chr8	LG20	No
7278	32.83	24130777	chr8	LG20	No
7266	33.06	23743499	chr8	LG20	No
7276	33.06	24057352	chr8	LG20	No
7275	33.136	24052052	chr8	LG20	No
7282	34.613	24252217	chr8	LG20	No
7264	35.152	23743485	chr8	LG20	No
7274	35.152	23962059	chr8	LG20	No
7265	35.846	23743498	chr8	LG20	No
7263	35.846	23743475	chr8	LG20	No
7258	37.086	23372097	chr8	LG20	No
7289	37.548	24454228	chr8	LG20	No
7244	37.701	23083264	chr8	LG20	No
7245	37.701	23083267	chr8	LG20	No
7237	39.653	22790338	chr8	LG20	No
7236	39.729	22782542	chr8	LG20	No
7223	39.96	21872859	chr8	LG20	No
7221	40.499	21781513	chr8	LG20	No
7220	40.499	21780804	chr8	LG20	No
7219	40.575	21772685	chr8	LG20	No
7226	40.729	22056903	chr8	LG20	No
7218	40.729	21768924	chr8	LG20	No
7224	41.267	21992178	chr8	LG20	No
7208	41.884	21244997	chr8	LG20	No
7229	41.96	22105321	chr8	LG20	No
7216	42.114	21716258	chr8	LG20	No
7210	42.885	21347566	chr8	LG20	No
7209	42.885	21347541	chr8	LG20	No
7206	42.962	21076996	chr8	LG20	No
7204	43.578	20956018	chr8	LG20	No
7201	44.272	20897679	chr8	LG20	No
7195	44.503	20440495	chr8	LG20	No
7196	44.81	20440512	chr8	LG20	No
7193	44.81	20440484	chr8	LG20	No
7197	44.81	20440513	chr8	LG20	No
7194	44.81	20440490	chr8	LG20	No
7190	45.504	20202946	chr8	LG20	No
7181	45.504	19019203	chr8	LG20	No
7188	45.734	20116552	chr8	LG20	No
7191	45.811	20233483	chr8	LG20	No
7189	45.811	20202942	chr8	LG20	No
7187	45.964	20049795	chr8	LG20	No
7174	48.075	18583940	chr8	LG20	No
7170	48.152	18460146	chr8	LG20	No
7185	48.305	19801152	chr8	LG20	No
7169	49.077	18436896	chr8	LG20	No
7180	49.077	18788880	chr8	LG20	No
7186	49.154	19991941	chr8	LG20	No
7176	49.538	18622355	chr8	LG20	No
7172	49.538	18512467	chr8	LG20	No
7167	53.19	17685261	chr8	LG20	No
