marker	cM	mapped	original_chr	LG	trim
16387	14.636	10539006	chr23	LG18	No
16385	14.866	10470692	chr23	LG18	No
16379	14.866	10217386	chr23	LG18	No
16383	14.866	10258515	chr23	LG18	No
16377	14.943	10191154	chr23	LG18	No
16386	14.943	10497541	chr23	LG18	No
16378	14.943	10191179	chr23	LG18	No
16380	15.019	10220476	chr23	LG18	No
16381	15.173	10220506	chr23	LG18	No
16342	15.712	7611937	chr23	LG18	No
16372	16.019	9431936	chr23	LG18	No
16384	16.019	10258659	chr23	LG18	No
16370	16.713	9412041	chr23	LG18	No
16366	16.713	9356908	chr23	LG18	No
16363	16.789	9260316	chr23	LG18	No
16371	16.866	9431919	chr23	LG18	No
16360	17.328	9096418	chr23	LG18	No
16357	18.49	8675353	chr23	LG18	No
16356	18.566	8442335	chr23	LG18	No
16351	18.796	8344969	chr23	LG18	No
16355	18.796	8403103	chr23	LG18	No
16350	19.802	8344968	chr23	LG18	No
16352	19.802	8344970	chr23	LG18	No
16343	20.032	7650120	chr23	LG18	No
16339	20.262	7458814	chr23	LG18	No
16347	20.57	7967827	chr23	LG18	No
16338	20.646	7256606	chr23	LG18	No
16274	20.953	4059169	chr23	LG18	No
16340	20.953	7458843	chr23	LG18	No
16295	21.492	4278109	chr23	LG18	No
16302	21.954	4427648	chr23	LG18	No
16335	22.107	6876328	chr23	LG18	No
16334	22.107	6876327	chr23	LG18	No
16336	22.492	7041120	chr23	LG18	No
16324	23.341	5601033	chr23	LG18	No
16320	23.88	5258852	chr23	LG18	No
16321	23.88	5258854	chr23	LG18	No
16330	24.11	6351773	chr23	LG18	No
16317	25.037	5169155	chr23	LG18	No
16306	25.422	4536164	chr23	LG18	No
16315	25.498	4791117	chr23	LG18	No
16305	25.729	4525281	chr23	LG18	No
16284	25.805	4193953	chr23	LG18	No
16278	25.805	4112189	chr23	LG18	No
16310	25.805	4667304	chr23	LG18	No
16298	25.959	4354792	chr23	LG18	No
16283	26.343	4158029	chr23	LG18	No
16290	26.496	4238386	chr23	LG18	No
16289	26.496	4216533	chr23	LG18	No
16288	26.496	4208075	chr23	LG18	No
16282	26.496	4126686	chr23	LG18	No
16279	26.573	4118745	chr23	LG18	No
16296	26.726	4312164	chr23	LG18	No
16273	26.726	4055524	chr23	LG18	No
16276	26.957	4069247	chr23	LG18	No
16266	27.187	3860006	chr23	LG18	No
16272	27.187	3964817	chr23	LG18	No
16267	27.263	3878322	chr23	LG18	No
16254	27.34	3359698	chr23	LG18	No
16253	27.417	3150075	chr23	LG18	No
16261	27.417	3595017	chr23	LG18	No
16260	27.417	3595009	chr23	LG18	No
16263	27.493	3595059	chr23	LG18	No
16251	27.57	3133175	chr23	LG18	No
16245	27.877	2804499	chr23	LG18	No
16258	27.877	3558187	chr23	LG18	No
16246	29.591	2804531	chr23	LG18	No
16240	29.744	2720242	chr23	LG18	No
16238	30.128	2642344	chr23	LG18	No
16237	30.205	2624396	chr23	LG18	No
16239	30.667	2642345	chr23	LG18	No
16228	31.206	2270423	chr23	LG18	No
16221	31.822	1980575	chr23	LG18	No
16232	31.822	2545032	chr23	LG18	No
16220	32.052	1977918	chr23	LG18	No
16242	32.052	2745367	chr23	LG18	No
16191	32.359	1520097	chr23	LG18	No
16222	32.436	2010815	chr23	LG18	No
16195	32.743	1576178	chr23	LG18	No
16224	32.897	2070845	chr23	LG18	No
16175	32.973	1384861	chr23	LG18	No
16227	32.973	2191848	chr23	LG18	No
16179	33.127	1388022	chr23	LG18	No
16225	33.127	2071221	chr23	LG18	No
16215	33.357	1907598	chr23	LG18	No
16201	33.51	1703767	chr23	LG18	No
16198	33.587	1683513	chr23	LG18	No
16194	33.587	1576120	chr23	LG18	No
16209	33.587	1814530	chr23	LG18	No
16207	33.587	1788108	chr23	LG18	No
16206	33.587	1788081	chr23	LG18	No
16210	33.663	1814575	chr23	LG18	No
16192	33.74	1520100	chr23	LG18	No
16199	33.893	1699004	chr23	LG18	No
16169	34.047	1359170	chr23	LG18	No
16166	34.663	1213938	chr23	LG18	No
16200	34.74	1699008	chr23	LG18	No
16164	35.511	1200289	chr23	LG18	No
16161	35.665	1156319	chr23	LG18	No
16162	35.741	1191218	chr23	LG18	No
16167	35.741	1235131	chr23	LG18	No
16158	35.741	1139991	chr23	LG18	No
16163	35.895	1191233	chr23	LG18	No
16142	36.279	874864	chr23	LG18	No
16155	36.432	1102764	chr23	LG18	No
16137	36.971	858870	chr23	LG18	No
16138	36.971	858914	chr23	LG18	No
16127	38.527	630788	chr23	LG18	No
16133	38.527	645579	chr23	LG18	No
16131	38.527	645568	chr23	LG18	No
16132	38.527	645572	chr23	LG18	No
16129	38.527	645494	chr23	LG18	No
16134	38.603	648543	chr23	LG18	No
16124	39.453	604695	chr23	LG18	No
16121	39.914	588629	chr23	LG18	No
16120	39.914	588625	chr23	LG18	No
16119	39.914	588623	chr23	LG18	No
16122	40.222	588632	chr23	LG18	No
16113	40.375	520391	chr23	LG18	No
16115	40.375	547308	chr23	LG18	No
16117	40.375	560574	chr23	LG18	No
16111	42.486	479035	chr23	LG18	No
16105	43.492	288004	chr23	LG18	No
16123	43.568	604692	chr23	LG18	No
16091	44.03	58158	chr23	LG18	No
16100	44.03	234015	chr23	LG18	No
16093	44.26	68419	chr23	LG18	No
16103	44.337	285670	chr23	LG18	No
1573	44.337	70388	000235F0	LG18	No
1571	46.608	26027	000235F0	LG18	No
16097	46.992	214557	chr23	LG18	No
16098	47.377	227883	chr23	LG18	No
16102	47.453	265358	chr23	LG18	No
16096	47.684	189209	chr23	LG18	No
558	48.3	1067355	000119F0	LG18	No
551	48.916	1000473	000119F0	LG18	No
563	49.301	1089812	000119F0	LG18	No
561	49.454	1086879	000119F0	LG18	No
547	50.538	899005	000119F0	LG18	No
559	50.538	1082656	000119F0	LG18	No
556	51.543	1043288	000119F0	LG18	No
546	51.927	899001	000119F0	LG18	No
538	52.235	799829	000119F0	LG18	No
530	52.311	773249	000119F0	LG18	No
529	52.388	773247	000119F0	LG18	No
540	52.388	799890	000119F0	LG18	No
535	52.388	775722	000119F0	LG18	No
525	53.159	707585	000119F0	LG18	No
526	53.159	725430	000119F0	LG18	No
519	53.159	631660	000119F0	LG18	No
534	53.159	773792	000119F0	LG18	No
524	53.159	707565	000119F0	LG18	No
527	53.159	728907	000119F0	LG18	No
523	53.313	707555	000119F0	LG18	No
521	53.466	673331	000119F0	LG18	No
522	54.083	673887	000119F0	LG18	No
515	54.083	609068	000119F0	LG18	No
520	54.083	641928	000119F0	LG18	No
514	54.313	609067	000119F0	LG18	No
517	54.313	620404	000119F0	LG18	No
510	54.929	599490	000119F0	LG18	No
501	56.091	476837	000119F0	LG18	No
499	56.168	442890	000119F0	LG18	No
503	56.244	491250	000119F0	LG18	No
518	56.475	631635	000119F0	LG18	No
485	56.551	317337	000119F0	LG18	No
504	56.705	526706	000119F0	LG18	No
497	56.935	396706	000119F0	LG18	No
494	57.011	342491	000119F0	LG18	No
491	57.088	334244	000119F0	LG18	No
480	57.088	272137	000119F0	LG18	No
454	57.088	195919	000119F0	LG18	No
493	57.088	342231	000119F0	LG18	No
482	57.165	288794	000119F0	LG18	No
486	57.165	334172	000119F0	LG18	No
453	57.472	195529	000119F0	LG18	No
448	57.549	188477	000119F0	LG18	No
464	57.549	218026	000119F0	LG18	No
449	57.549	188478	000119F0	LG18	No
460	57.549	210888	000119F0	LG18	No
466	57.549	228660	000119F0	LG18	No
478	57.549	266130	000119F0	LG18	No
471	57.549	247368	000119F0	LG18	No
463	57.549	216944	000119F0	LG18	No
473	57.549	259482	000119F0	LG18	No
468	57.549	242027	000119F0	LG18	No
465	57.549	228657	000119F0	LG18	No
450	57.549	188497	000119F0	LG18	No
472	57.549	253348	000119F0	LG18	No
467	57.549	232269	000119F0	LG18	No
470	57.549	247259	000119F0	LG18	No
469	57.549	242207	000119F0	LG18	No
459	57.856	206650	000119F0	LG18	No
444	58.163	87587	000119F0	LG18	No
443	58.163	87186	000119F0	LG18	No
441	58.163	63866	000119F0	LG18	No
458	58.24	206637	000119F0	LG18	No
446	58.547	96719	000119F0	LG18	No
442	58.623	65059	000119F0	LG18	No
438	58.7	29088	000119F0	LG18	No
435	58.7	23939	000119F0	LG18	No
437	58.7	29057	000119F0	LG18	No
1310	58.7	131236	000184F0	LG18	No
1303	58.7	73097	000184F0	LG18	No
1325	58.7	228008	000184F0	LG18	No
1313	58.777	137836	000184F0	LG18	No
1321	58.777	209838	000184F0	LG18	No
1314	58.777	175278	000184F0	LG18	No
1326	58.777	228025	000184F0	LG18	No
1328	58.777	232249	000184F0	LG18	No
1301	58.777	54824	000184F0	LG18	No
1338	58.777	271865	000184F0	LG18	No
1329	58.777	232279	000184F0	LG18	No
1305	58.853	107072	000184F0	LG18	No
1322	58.853	209857	000184F0	LG18	No
1342	58.853	279592	000184F0	LG18	No
1327	58.93	228039	000184F0	LG18	No
1306	58.93	112468	000184F0	LG18	No
1324	58.93	218404	000184F0	LG18	No
1323	58.93	209877	000184F0	LG18	No
1335	59.314	271016	000184F0	LG18	No
1300	59.621	16701	000184F0	LG18	No
1334	59.621	266556	000184F0	LG18	No
1318	59.621	180733	000184F0	LG18	No
1309	59.621	127359	000184F0	LG18	No
1315	60.431	180715	000184F0	LG18	No
1312	61.357	137662	000184F0	LG18	No
481	61.357	286066	000119F0	LG18	No
440	62.752	47898	000119F0	LG18	No
992	0	359887	000160F0	LG19	No
997	0.077	387781	000160F0	LG19	No
968	0.077	64944	000160F0	LG19	No
980	0.077	152899	000160F0	LG19	No
996	0.077	387780	000160F0	LG19	No
985	0.153	235389	000160F0	LG19	No
990	0.153	327067	000160F0	LG19	No
969	0.23	70643	000160F0	LG19	No
995	0.23	377828	000160F0	LG19	No
973	0.307	97184	000160F0	LG19	No
993	0.307	374010	000160F0	LG19	No
991	0.307	327090	000160F0	LG19	No
988	0.460000000000001	287150	000160F0	LG19	No
984	0.460000000000001	227612	000160F0	LG19	No
987	0.460000000000001	273728	000160F0	LG19	No
979	0.537000000000001	152221	000160F0	LG19	No
983	0.537000000000001	227611	000160F0	LG19	No
978	0.537000000000001	152196	000160F0	LG19	No
1401	2.488	217567	000190F0	LG19	No
1393	2.642	136665	000190F0	LG19	No
1397	2.795	152605	000190F0	LG19	No
1386	2.795	37393	000190F0	LG19	No
1398	2.949	152633	000190F0	LG19	No
15900	3.025	15787218	chr22	LG19	No
15981	3.179	20483867	chr22	LG19	No
15998	3.563	21005185	chr22	LG19	No
971	3.947	96682	000160F0	LG19	No
1394	5.109	147017	000190F0	LG19	No
1390	5.881	133257	000190F0	LG19	No
1388	6.188	108079	000190F0	LG19	No
1391	6.188	136647	000190F0	LG19	No
232	6.341	413513	000111F0	LG19	No
229	6.341	374511	000111F0	LG19	No
237	6.803	528180	000111F0	LG19	No
238	7.033	528211	000111F0	LG19	No
243	7.495	578728	000111F0	LG19	No
248	7.802	651336	000111F0	LG19	No
249	7.955	651359	000111F0	LG19	No
250	8.494	708228	000111F0	LG19	No
267	8.801	981892	000111F0	LG19	No
259	8.801	830044	000111F0	LG19	No
263	8.801	865207	000111F0	LG19	No
261	9.573	864626	000111F0	LG19	No
271	10.345	1030682	000111F0	LG19	No
252	10.345	805703	000111F0	LG19	No
268	10.498	1013649	000111F0	LG19	No
277	10.575	1125196	000111F0	LG19	No
270	10.651	1024162	000111F0	LG19	No
273	10.728	1060653	000111F0	LG19	No
288	10.728	1337165	000111F0	LG19	No
272	10.881	1060623	000111F0	LG19	No
280	11.887	1173534	000111F0	LG19	No
279	12.117	1169282	000111F0	LG19	No
282	12.117	1199648	000111F0	LG19	No
281	12.117	1199617	000111F0	LG19	No
286	14.388	1276727	000111F0	LG19	No
294	14.695	1403931	000111F0	LG19	No
269	14.695	1013672	000111F0	LG19	No
293	16.967	1403920	000111F0	LG19	No
16082	18.443	24223827	chr22	LG19	No
16083	18.597	24223839	chr22	LG19	No
16076	21.757	23892969	chr22	LG19	No
16073	22.998	23607180	chr22	LG19	No
16077	22.998	24057753	chr22	LG19	No
16079	23.074	24060074	chr22	LG19	No
16078	23.074	24060061	chr22	LG19	No
16080	23.074	24102221	chr22	LG19	No
16072	23.691	23607172	chr22	LG19	No
16067	24.075	23541589	chr22	LG19	No
16068	24.075	23541596	chr22	LG19	No
16069	25.002	23541612	chr22	LG19	No
16057	25.387	23326444	chr22	LG19	No
16066	26.236	23510511	chr22	LG19	No
16070	26.466	23589878	chr22	LG19	No
16064	27.16	23415421	chr22	LG19	No
16061	27.16	23410997	chr22	LG19	No
16065	27.16	23415429	chr22	LG19	No
16063	27.39	23415194	chr22	LG19	No
16062	27.467	23411001	chr22	LG19	No
16056	28.161	23276133	chr22	LG19	No
16055	29.088	23213866	chr22	LG19	No
16016	29.396	21565356	chr22	LG19	No
16047	30.245	23003687	chr22	LG19	No
16044	31.094	22865679	chr22	LG19	No
16040	31.788	22788740	chr22	LG19	No
16041	31.788	22799610	chr22	LG19	No
16039	31.942	22725634	chr22	LG19	No
16038	31.942	22725621	chr22	LG19	No
16035	33.104	22656956	chr22	LG19	No
16032	33.875	22404923	chr22	LG19	No
16028	34.106	22198283	chr22	LG19	No
16026	35.189	22175539	chr22	LG19	No
16025	35.343	21967727	chr22	LG19	No
16024	35.419	21950015	chr22	LG19	No
15996	36.974	20956735	chr22	LG19	No
15978	37.359	20475613	chr22	LG19	No
16022	37.512	21801831	chr22	LG19	No
16017	37.742	21575289	chr22	LG19	No
15955	37.819	19863432	chr22	LG19	No
15997	37.819	20956763	chr22	LG19	No
15957	37.972	19915883	chr22	LG19	No
16015	37.972	21495948	chr22	LG19	No
16012	38.203	21360377	chr22	LG19	No
15987	38.664	20739645	chr22	LG19	No
15980	38.664	20483813	chr22	LG19	No
16007	38.741	21260363	chr22	LG19	No
16009	38.817	21280708	chr22	LG19	No
15939	38.894	19155224	chr22	LG19	No
16002	38.971	21126095	chr22	LG19	No
15962	38.971	20040782	chr22	LG19	No
15946	38.971	19544720	chr22	LG19	No
15994	38.971	20928431	chr22	LG19	No
15979	38.971	20475641	chr22	LG19	No
16001	39.047	21120217	chr22	LG19	No
16003	39.047	21136946	chr22	LG19	No
16008	39.975	21278210	chr22	LG19	No
16005	40.051	21164741	chr22	LG19	No
16004	40.051	21164737	chr22	LG19	No
16006	40.128	21186844	chr22	LG19	No
15965	40.435	20076905	chr22	LG19	No
15964	40.435	20076878	chr22	LG19	No
15977	40.512	20357772	chr22	LG19	No
15971	40.588	20207166	chr22	LG19	No
15960	40.742	19977696	chr22	LG19	No
15958	40.895	19935302	chr22	LG19	No
15961	40.895	19977711	chr22	LG19	No
15935	41.434	18707385	chr22	LG19	No
15949	41.818	19729832	chr22	LG19	No
15947	42.435	19551374	chr22	LG19	No
15921	42.665	17572672	chr22	LG19	No
15937	42.665	18925587	chr22	LG19	No
15936	42.972	18854393	chr22	LG19	No
15940	42.972	19171525	chr22	LG19	No
15922	43.744	17993423	chr22	LG19	No
15934	43.974	18637487	chr22	LG19	No
15923	44.901	18066241	chr22	LG19	No
15927	44.901	18236527	chr22	LG19	No
15924	44.901	18100139	chr22	LG19	No
15925	45.132	18163394	chr22	LG19	No
15919	45.748	17328635	chr22	LG19	No
15907	46.442	16203589	chr22	LG19	No
15915	46.442	17033907	chr22	LG19	No
15912	46.595	16786869	chr22	LG19	No
15910	46.749	16345150	chr22	LG19	No
15911	47.443	16655804	chr22	LG19	No
15892	47.443	14914652	chr22	LG19	No
15899	47.443	15764441	chr22	LG19	No
15914	47.443	16950881	chr22	LG19	No
15905	47.596	16024334	chr22	LG19	No
15898	48.368	15764432	chr22	LG19	No
15890	48.521	14626312	chr22	LG19	No
15873	48.905	13504029	chr22	LG19	No
15888	48.905	14488630	chr22	LG19	No
15871	49.136	13372335	chr22	LG19	No
15883	49.136	14144485	chr22	LG19	No
15887	49.366	14424347	chr22	LG19	No
15882	49.366	14113552	chr22	LG19	No
15880	49.442	14107421	chr22	LG19	No
15889	49.827	14612051	chr22	LG19	No
15879	49.98	13805678	chr22	LG19	No
15874	50.133	13565917	chr22	LG19	No
15878	50.21	13772917	chr22	LG19	No
15877	50.21	13740062	chr22	LG19	No
15872	50.517	13395849	chr22	LG19	No
15869	50.594	13048470	chr22	LG19	No
15870	50.594	13095883	chr22	LG19	No
15859	50.824	12566754	chr22	LG19	No
15858	50.901	12531739	chr22	LG19	No
15885	51.131	14329344	chr22	LG19	No
15866	51.438	12811158	chr22	LG19	No
15860	51.438	12566780	chr22	LG19	No
15868	51.515	13036997	chr22	LG19	No
15854	52.287	12025945	chr22	LG19	No
15853	52.363	11884993	chr22	LG19	No
15849	52.593	11162699	chr22	LG19	No
15848	52.593	11161761	chr22	LG19	No
15847	52.593	11149786	chr22	LG19	No
15852	52.67	11806875	chr22	LG19	No
15850	54.068	11162703	chr22	LG19	No
15845	54.607	11112798	chr22	LG19	No
15846	54.607	11149780	chr22	LG19	No
15851	54.76	11167216	chr22	LG19	No
15843	54.76	10904237	chr22	LG19	No
15841	54.837	10602399	chr22	LG19	No
15840	55.067	10501319	chr22	LG19	No
15836	55.143	10198308	chr22	LG19	No
15837	55.451	10316649	chr22	LG19	No
15834	55.989	9653531	chr22	LG19	No
1425	56.066	42604	000198F0	LG19	No
1429	57.228	133880	000198F0	LG19	No
1428	57.228	106588	000198F0	LG19	No
1430	57.228	133899	000198F0	LG19	No
1427	57.228	82959	000198F0	LG19	No
15829	57.228	9492720	chr22	LG19	No
15830	58.078	9499168	chr22	LG19	No
15816	58.154	8674651	chr22	LG19	No
15828	58.231	9364511	chr22	LG19	No
15823	58.307	8930239	chr22	LG19	No
15809	58.384	8440314	chr22	LG19	No
15799	58.537	8033670	chr22	LG19	No
15815	58.537	8670797	chr22	LG19	No
15819	58.537	8747952	chr22	LG19	No
15811	58.537	8642334	chr22	LG19	No
15795	58.768	7817075	chr22	LG19	No
15804	58.921	8199521	chr22	LG19	No
15801	59.074	8041347	chr22	LG19	No
15786	59.228	7566899	chr22	LG19	No
15835	60.077	9658814	chr22	LG19	No
15822	60.077	8925613	chr22	LG19	No
15789	60.231	7635440	chr22	LG19	No
15790	60.231	7635461	chr22	LG19	No
15787	60.307	7625152	chr22	LG19	No
15785	61.001	7546972	chr22	LG19	No
15781	61.231	7461745	chr22	LG19	No
15763	61.462	6383263	chr22	LG19	No
15775	62.233	7090570	chr22	LG19	No
15776	62.233	7102622	chr22	LG19	No
15780	62.463	7297196	chr22	LG19	No
15773	63.002	6981476	chr22	LG19	No
15771	63.079	6788352	chr22	LG19	No
15770	63.079	6784782	chr22	LG19	No
15762	63.232	6284387	chr22	LG19	No
15761	63.386	6284316	chr22	LG19	No
15764	63.386	6405271	chr22	LG19	No
15760	63.539	6168397	chr22	LG19	No
15758	63.616	6162538	chr22	LG19	No
15767	63.692	6654147	chr22	LG19	No
15754	63.692	5945090	chr22	LG19	No
15755	64.154	6021929	chr22	LG19	No
15753	64.231	5920187	chr22	LG19	No
15745	64.461	5732029	chr22	LG19	No
15752	64.461	5813237	chr22	LG19	No
15751	64.691	5782177	chr22	LG19	No
15743	64.844	5643419	chr22	LG19	No
15744	64.921	5659344	chr22	LG19	No
15742	64.998	5546279	chr22	LG19	No
15739	65.151	5417443	chr22	LG19	No
15734	65.304	5038863	chr22	LG19	No
15732	65.766	5021599	chr22	LG19	No
15731	65.766	5021587	chr22	LG19	No
15730	65.843	5021586	chr22	LG19	No
15737	65.919	5261953	chr22	LG19	No
15718	66.769	4809913	chr22	LG19	No
15719	66.769	4809917	chr22	LG19	No
15705	67.618	4697546	chr22	LG19	No
15706	67.618	4706843	chr22	LG19	No
15707	67.618	4706846	chr22	LG19	No
15712	67.618	4741794	chr22	LG19	No
15702	67.925	4415151	chr22	LG19	No
15691	69.166	4015863	chr22	LG19	No
15689	69.166	4015841	chr22	LG19	No
15690	69.166	4015852	chr22	LG19	No
15684	69.86	3403475	chr22	LG19	No
15670	69.86	2652045	chr22	LG19	No
15681	69.936	3051858	chr22	LG19	No
15654	70.166	1854794	chr22	LG19	No
15682	70.166	3290412	chr22	LG19	No
15628	70.166	1121515	chr22	LG19	No
15649	70.166	1759037	chr22	LG19	No
15674	70.166	2907410	chr22	LG19	No
15641	70.243	1601312	chr22	LG19	No
15646	70.32	1690419	chr22	LG19	No
15631	70.781	1340688	chr22	LG19	No
15636	70.973	1388696	chr22	LG19	No
427	70.973	232024	000117F0	LG19	No
432	71.049	996922	000117F0	LG19	No
15709	71.049	4706874	chr22	LG19	No
15634	71.395	1388642	chr22	LG19	No
15661	71.51	2038302	chr22	LG19	No
15662	72.37	2086078	chr22	LG19	No
15627	72.37	1048574	chr22	LG19	No
15629	72.37	1310300	chr22	LG19	No
7447	0	26909351	chr8	LG20	No
689	1.016	580783	000135F0	LG20	No
690	1.016	588313	000135F0	LG20	No
703	1.567	687025	000135F0	LG20	No
7423	4.44	26641159	chr8	LG20	No
649	5.915	286046	000135F0	LG20	No
650	5.915	286049	000135F0	LG20	No
651	6.145	286059	000135F0	LG20	No
636	6.607	141273	000135F0	LG20	No
635	6.684	126456	000135F0	LG20	No
648	6.684	283257	000135F0	LG20	No
652	6.76	286109	000135F0	LG20	No
668	6.837	398186	000135F0	LG20	No
662	6.837	334019	000135F0	LG20	No
658	6.837	311666	000135F0	LG20	No
654	6.913	286146	000135F0	LG20	No
661	7.221	328914	000135F0	LG20	No
671	7.297	429071	000135F0	LG20	No
680	7.528	482408	000135F0	LG20	No
674	7.528	450629	000135F0	LG20	No
696	7.604	625292	000135F0	LG20	No
695	7.681	625266	000135F0	LG20	No
684	8.843	548447	000135F0	LG20	No
691	8.843	591573	000135F0	LG20	No
685	8.843	548456	000135F0	LG20	No
676	9.15	473113	000135F0	LG20	No
686	9.457	576030	000135F0	LG20	No
687	9.457	576053	000135F0	LG20	No
706	9.687	720625	000135F0	LG20	No
714	9.841	795807	000135F0	LG20	No
7450	9.841	26916988	chr8	LG20	No
7445	10.225	26869351	chr8	LG20	No
7446	10.225	26869358	chr8	LG20	No
7433	11.075	26733720	chr8	LG20	No
7401	12.237	26530007	chr8	LG20	No
7426	12.313	26648152	chr8	LG20	No
7378	12.39	26199170	chr8	LG20	No
7412	12.39	26572997	chr8	LG20	No
7377	12.543	26199128	chr8	LG20	No
7400	12.697	26498634	chr8	LG20	No
7399	12.697	26498633	chr8	LG20	No
7390	13.081	26418089	chr8	LG20	No
7398	13.081	26497227	chr8	LG20	No
7385	13.234	26272612	chr8	LG20	No
7391	13.541	26418097	chr8	LG20	No
7383	13.541	26262115	chr8	LG20	No
7376	13.618	26191149	chr8	LG20	No
7381	14.468	26233059	chr8	LG20	No
7380	14.468	26219656	chr8	LG20	No
7428	14.929	26660145	chr8	LG20	No
7374	15.006	26077048	chr8	LG20	No
7373	15.545	26073560	chr8	LG20	No
7372	17.021	26067069	chr8	LG20	No
7371	17.098	26045345	chr8	LG20	No
7370	17.174	26045327	chr8	LG20	No
7369	17.174	26045309	chr8	LG20	No
7366	17.328	26015136	chr8	LG20	No
7451	17.328	26917043	chr8	LG20	No
7362	17.635	25842334	chr8	LG20	No
7365	17.711	26015092	chr8	LG20	No
7363	17.788	25854105	chr8	LG20	No
7360	17.941	25812349	chr8	LG20	No
7357	18.095	25803733	chr8	LG20	No
7354	18.095	25778819	chr8	LG20	No
7358	18.095	25805437	chr8	LG20	No
7348	18.479	25763636	chr8	LG20	No
7356	19.018	25783158	chr8	LG20	No
7345	19.945	25689171	chr8	LG20	No
7344	20.873	25668005	chr8	LG20	No
7341	21.722	25528505	chr8	LG20	No
7340	21.722	25527990	chr8	LG20	No
7325	24.558	25210317	chr8	LG20	No
7334	24.634	25344404	chr8	LG20	No
7322	24.942	25208840	chr8	LG20	No
7338	24.942	25458038	chr8	LG20	No
7323	25.713	25208908	chr8	LG20	No
7331	25.79	25262987	chr8	LG20	No
7316	25.943	25163633	chr8	LG20	No
7328	25.943	25225692	chr8	LG20	No
7317	25.943	25163644	chr8	LG20	No
7327	26.25	25223005	chr8	LG20	No
7309	26.25	24912958	chr8	LG20	No
7326	26.25	25220999	chr8	LG20	No
7321	26.25	25203480	chr8	LG20	No
7318	26.25	25192401	chr8	LG20	No
7306	26.712	24891335	chr8	LG20	No
7308	26.712	24912924	chr8	LG20	No
7304	26.865	24866716	chr8	LG20	No
7310	27.25	24917334	chr8	LG20	No
7300	27.48	24736739	chr8	LG20	No
7307	27.633	24908924	chr8	LG20	No
7303	27.633	24862626	chr8	LG20	No
7302	27.94	24858411	chr8	LG20	No
7298	28.402	24713522	chr8	LG20	No
7295	28.864	24684029	chr8	LG20	No
7288	29.248	24430638	chr8	LG20	No
7285	29.324	24340373	chr8	LG20	No
7284	29.555	24323818	chr8	LG20	No
7267	31.427	23743502	chr8	LG20	No
7278	31.504	24130777	chr8	LG20	No
7266	31.734	23743499	chr8	LG20	No
7276	31.734	24057352	chr8	LG20	No
7275	31.81	24052052	chr8	LG20	No
7282	33.287	24252217	chr8	LG20	No
7264	33.826	23743485	chr8	LG20	No
7274	33.826	23962059	chr8	LG20	No
7265	34.52	23743498	chr8	LG20	No
7263	34.52	23743475	chr8	LG20	No
7258	35.76	23372097	chr8	LG20	No
7289	36.222	24454228	chr8	LG20	No
7244	36.375	23083264	chr8	LG20	No
7245	36.375	23083267	chr8	LG20	No
7237	38.327	22790338	chr8	LG20	No
7236	38.403	22782542	chr8	LG20	No
7223	38.634	21872859	chr8	LG20	No
7221	39.173	21781513	chr8	LG20	No
7220	39.173	21780804	chr8	LG20	No
7219	39.249	21772685	chr8	LG20	No
7226	39.403	22056903	chr8	LG20	No
7218	39.403	21768924	chr8	LG20	No
7224	39.941	21992178	chr8	LG20	No
7208	40.558	21244997	chr8	LG20	No
7229	40.634	22105321	chr8	LG20	No
7216	40.788	21716258	chr8	LG20	No
7210	41.559	21347566	chr8	LG20	No
7209	41.559	21347541	chr8	LG20	No
7206	41.636	21076996	chr8	LG20	No
7204	42.252	20956018	chr8	LG20	No
7201	42.946	20897679	chr8	LG20	No
7195	43.177	20440495	chr8	LG20	No
7196	43.484	20440512	chr8	LG20	No
7193	43.484	20440484	chr8	LG20	No
7197	43.484	20440513	chr8	LG20	No
7194	43.484	20440490	chr8	LG20	No
7190	44.178	20202946	chr8	LG20	No
7181	44.178	19019203	chr8	LG20	No
7188	44.408	20116552	chr8	LG20	No
7191	44.485	20233483	chr8	LG20	No
7189	44.485	20202942	chr8	LG20	No
7187	44.638	20049795	chr8	LG20	No
7174	46.749	18583940	chr8	LG20	No
7170	46.826	18460146	chr8	LG20	No
7185	46.979	19801152	chr8	LG20	No
7169	47.751	18436896	chr8	LG20	No
7180	47.751	18788880	chr8	LG20	No
7186	47.828	19991941	chr8	LG20	No
7176	48.212	18622355	chr8	LG20	No
7172	48.212	18512467	chr8	LG20	No
7167	51.864	17685261	chr8	LG20	No
7161	51.941	17077984	chr8	LG20	No
7122	52.094	14234275	chr8	LG20	No
7142	52.401	15521386	chr8	LG20	No
7143	52.401	15521398	chr8	LG20	No
7158	52.478	16950403	chr8	LG20	No
7156	52.94	16726594	chr8	LG20	No
7151	52.94	16589566	chr8	LG20	No
7153	52.94	16589600	chr8	LG20	No
7152	53.016	16589567	chr8	LG20	No
7141	53.247	15515670	chr8	LG20	No
7139	53.323	15469707	chr8	LG20	No
7127	53.323	15006542	chr8	LG20	No
7140	53.63	15515653	chr8	LG20	No
7126	53.63	14988828	chr8	LG20	No
7146	55.107	15958425	chr8	LG20	No
7124	55.183	14869216	chr8	LG20	No
7148	55.183	15969529	chr8	LG20	No
7131	55.26	15187239	chr8	LG20	No
7130	55.26	15187230	chr8	LG20	No
7129	55.26	15187223	chr8	LG20	No
7125	55.337	14869252	chr8	LG20	No
7117	55.953	14020423	chr8	LG20	No
