position	pos_0	pos_1	pos_2	pos_3	pos_4	pos_5	pos_6	pos_7	pos_8	pos_9	pos_10	pos_11	pos_12	pos_13	pos_14	pos_15	pos_16	pos_17	pos_18	pos_19	pos_20	pos_21	pos_22	pos_23	pos_24	pos_25	pos_26	pos_27	pos_28	pos_29	pos_30	pos_31	pos_32	pos_33	pos_34	pos_35	pos_36	pos_37	pos_38	pos_39	pos_40	pos_41	pos_42	pos_43	pos_44	pos_45	pos_46	pos_47	pos_48	pos_49	pos_50	pos_51	pos_52	pos_53	pos_54	pos_55	pos_56	pos_57	pos_58	pos_59	pos_60	pos_61	pos_62	pos_63	pos_64	pos_65	pos_66	pos_67	pos_68	pos_69	pos_70	pos_71	pos_72	pos_73	pos_74	pos_75	pos_76	pos_77	pos_78	pos_79	pos_80	pos_81	pos_82	pos_83	pos_84	pos_85	pos_86	pos_87	pos_88	pos_89	pos_90	pos_91	pos_92	pos_93	pos_94	pos_95	pos_96	pos_97	pos_98	pos_99	pos_100	pos_101	pos_102	pos_103	pos_104	pos_105	pos_106	pos_107	pos_108	pos_109	pos_110	pos_111
pos_10	8.480561192311383	7.925396627000451	8.345574454264513	-5.883934451132516	-5.601806625311097	-3.506576589577641	-6.088743571710218	-24.034688758123774	-25.33884414431479	-91.47547600210873	-83.68207961710037	-61.80341183771732	-61.290918189308165	-110.56190172210965	-115.42115698856468	-117.35394313966879	-117.26394637218625	-116.94887762916451	-118.86929420985948	-119.45691288821833	-121.6564251578735	-120.77328930295056	-118.42304163430644	-120.4030758402443	-120.5093105734345	-119.95556894902467	-119.71147710356317	-125.68140485511174	-118.12945891359334	-117.58493969800179	-116.93584105906513	-115.24145921291806	-115.52399978253577	-114.9512473191544	-118.15882576049056	-117.9856830710735	-118.23224987457131	-118.24151141371722	-114.12952476253282	-122.55282711819122	-122.99912881109724	-118.6977464092457	-118.99672548247045	-119.68345807134497	-119.01690606145104	-118.05052101158526	-118.87289678109619	-115.31736994364044	-117.10828647229226	-112.19131885239402	-111.96956501630491	-96.61086664020661	-93.7170185766805	-91.49147767708124	-91.22090158173428	-85.91337508683058	-81.63293014127329	-70.86618521595857	-70.8653289950906	-60.772010885826504	-93.30319349700353	-100.6438995073465	-110.53959686366625	-109.31538935969037	-98.51882717495802	-108.31457706753986	-116.29782307095752	-147.0457333667175	-155.21100345390062	-124.06267136363846	-133.0711044917916	-102.57550448489587	-99.14219526870228	-96.13293333330326	-95.31639036898171	-98.60096844916099	-102.75800856242492	-106.12765239376263	-116.58850301290381	-119.28195822718689	-121.23753225394003	-120.6373191651649	-115.91204160267029	-121.30086712951878	-119.23225514076789	-103.98664595230788	-103.7601678503484	-116.64598029571617	-120.52995023637716	-120.97705092518409	-114.08993700184436	-114.16109433347127	-113.47911121522701	-118.84048825362486	-118.68438361020847	-120.6155292559193	-119.80286668226196	-120.40952261706434	-113.90596059002728	-112.52174035117392	-121.39908098649997	-130.9793518379569	-125.23674289722705	-123.96469672073927	-126.19101967078691	-113.9392676139378	-109.62421431208259	-109.33827945297435	-103.18906044482928	-113.67002869210214	-117.95852983937945	-114.52509123709106
pos_11	11.831080213784594	11.275915648473665	11.696093475737735	-2.533415429659305	-2.251287603837879	-0.15605756810442983	-3.340284543219326	-22.18931971910637	-23.493475105297385	-102.669144296945	-94.87574791193664	-72.99708013255358	-72.48458648414443	-124.29047875544488	-129.49346385503264	-135.7104127612165	-135.62041599373399	-135.30534725071223	-137.2257638314072	-137.81338250976603	-140.01289477942123	-139.12975892449828	-136.77951125585415	-138.75954546179202	-138.86578040206996	-139.1120387266432	-138.22562882317766	-138.86761649157273	-130.45081009758098	-129.90629088198946	-129.2571922430528	-127.56281039690572	-127.84535096652345	-127.27259850314209	-130.48017694447822	-130.30703425506115	-130.553601058559	-130.5628625977049	-126.05753203106352	-132.01080750763703	-132.45710920054304	-127.81714620237732	-128.11612527560206	-128.80285786447658	-128.13630585458264	-127.1699208047169	-127.9922965742278	-124.13573974028091	-125.6256262724416	-121.41136556832585	-121.92023397271356	-106.56145110481468	-103.66760304128857	-98.44214638474189	-97.87054029290378	-92.56285889636563	-88.28241250119412	-78.63157563696235	-78.6307194160944	-67.13739774618838	-99.66858035736541	-107.00928636770838	-116.90498372402813	-116.33871625285074	-105.54215406811839	-116.05687399494057	-124.04011999835822	-157.97864715134102	-166.14391723852412	-134.99558514826197	-150.56136572672358	-120.06576571982784	-116.63245650363423	-113.6231945682352	-112.80665160391368	-116.09138417155191	-120.24842428481584	-123.61840711879466	-132.9882306483405	-135.68168586262357	-137.63725988937674	-136.73601680411042	-132.01073924161582	-137.3995647684643	-132.3957135287934	-117.15011780103693	-114.22466965390835	-131.8789822973065	-136.36488714995085	-136.81198763167004	-129.73648069159137	-129.80763802321826	-129.125654904974	-134.48703194337185	-134.33092729995548	-136.26207294566632	-135.44941037200897	-136.05606630681135	-129.5525042797743	-127.41828408227776	-137.20974461463538	-146.13537734386904	-128.13270165883654	-125.76978857512538	-127.99611152517302	-116.23298010713691	-111.91792680528168	-111.631913045742	-104.43104778932884	-115.02111358907634	-120.2922224858444	-124.74540966603317
pos_12	8.729767712247847	8.174603146936915	8.594780974200985	-5.6347279311960445	-5.352600105374625	-3.257370069641169	-5.169536953421897	-22.949602162688933	-24.253757548879953	-102.58847342941363	-94.79507704440526	-72.9164092650222	-72.40391561661305	-118.13624112514901	-125.53336236901005	-133.39526780029186	-133.30527103280934	-132.99020228978762	-134.75007533747754	-135.4982375488414	-135.1392418004595	-134.25610594553658	-132.20725958171323	-133.58523772933594	-133.39043873845557	-131.53772710902683	-129.34326174338085	-129.9852494117759	-121.56844301778418	-121.02392380219263	-120.37482516325596	-118.68044331710888	-118.96298388672662	-118.39023142334526	-121.59780986468138	-121.42466717526433	-121.67123397876217	-121.68049551790807	-117.59461911107498	-123.43856178349371	-123.88486347639973	-119.24490047823402	-119.54387955145877	-120.23061214033329	-119.56406013043936	-118.5976750805736	-119.4200508500845	-115.56349401613761	-117.05338034121053	-112.8391196370948	-114.17317120651936	-98.81447262333332	-95.92062455980721	-92.13611364329499	-91.56450755145688	-86.25682615491874	-81.97637975974723	-71.04748430051403	-71.04662807964607	-59.553306409740046	-92.38551901740824	-99.72622502775121	-109.62192238407096	-109.05565491289357	-98.25909272816122	-108.7738126549834	-116.75705865840106	-152.38558583692333	-160.55085592410643	-129.40252383384427	-144.65636296244776	-114.160762955552	-110.72745373935841	-107.71819180395939	-106.90164883963784	-110.18638140727607	-114.34342152054	-117.18237421608494	-124.15499534350613	-126.8484505577892	-128.80402458454236	-128.20381149576718	-122.0405938647919	-127.4294193916404	-128.97658348025095	-113.7161794254563	-110.7907312783277	-123.61178055144616	-128.09781711189737	-129.1131986759042	-122.03769173582555	-122.10884906745245	-121.42686594920819	-126.78824298760604	-126.63213834418966	-128.56328398990047	-127.75062141624315	-128.35727735104552	-121.85371532400846	-119.71949512651196	-129.51095565886953	-138.43641464148382	-127.04129990456642	-124.67838682085525	-126.9047097709029	-115.1416694714753	-110.82661616962007	-110.54060241008038	-103.33974253794864	-113.92980833769613	-119.20017068313778	-123.65335786332655
pos_13	8.507909574007718	7.952745008696786	8.372922835960848	-5.856586069436181	-5.574458243614762	-3.479228207881306	-6.061395190013883	-24.00734037642744	-25.311495762618456	-91.78812738905387	-83.9947310040455	-62.116063224662454	-61.6035695762533	-110.87518555503283	-115.39419679284929	-117.33698393604257	-117.24698716856004	-116.9319184255383	-118.85233500623326	-119.4399536845921	-121.63946595424727	-120.75633009932433	-118.40608243068023	-120.3861166366181	-120.4923513698083	-119.94860980559278	-119.86451685236283	-125.83444460391141	-118.26432308859555	-117.719803873004	-117.07070523406733	-115.37632338792028	-115.65886395753799	-115.08611149415663	-118.29368993549276	-118.12054724607572	-118.36711404957354	-118.37637558871944	-114.28383747971068	-122.55714017498083	-123.00344186788685	-118.70205946603532	-119.00103853926008	-119.6877711281346	-119.02121911824067	-118.0548340683749	-118.8772098378858	-115.32168300043008	-117.1125995290819	-112.20397775245833	-111.98222401991308	-96.6235256438148	-93.7296775802887	-91.50413668068941	-91.23356058534247	-85.92603409043878	-81.64558914488147	-70.87884421956673	-70.87798799869877	-60.77467314264431	-93.30585575382133	-100.64656176416432	-110.54225912048405	-109.31805161650817	-98.52148943177582	-108.31723932435767	-116.30048532777533	-147.19838120195678	-155.36365128913988	-124.21531919887772	-133.21533534911526	-102.71973534221952	-99.28642612602592	-96.27716419062689	-95.46062122630536	-98.74519930648464	-102.90223941974857	-106.27189091333288	-116.7327415324741	-119.42619674675714	-121.38177077351031	-120.78155768473515	-116.05628012224057	-121.44510564908906	-119.37497229020796	-104.12936310174796	-103.90288499978844	-116.78864049602593	-120.67261002251142	-121.11971071131835	-114.23261107703316	-114.30376840866008	-113.62178529041581	-118.98316232881365	-118.82705768539726	-120.75820333110809	-119.94554075745076	-120.55219669225313	-114.04863466521607	-112.67441448655698	-121.71175504955336	-131.1373207928444	-125.3499310942515	-124.07788491776373	-126.30420786781137	-114.05245705348872	-109.73740375163351	-109.45154137323657	-103.31233671434032	-113.79330496161319	-118.0818061088905	-114.6875145458635
pos_14	12.542542045794397	11.987377480483469	12.407555307747538	-1.821953597649502	-1.5398257718280828	0.5554042639053876	-2.62882271120953	-21.778887883587732	-23.08304326977875	-103.29659120567061	-95.50319482066224	-73.62452704127918	-73.11203339287003	-123.46730985826588	-128.67028646725603	-134.8870585205043	-134.79706175302178	-134.48199301000002	-136.402409590695	-136.9900282690538	-139.18954053870902	-138.30640468378607	-135.95615701514194	-137.9361912210798	-138.04242616135775	-137.73868459219153	-137.8245858283693	-141.2464836841381	-132.82967729014635	-132.28515807455483	-131.63605943561817	-129.94167758947108	-130.22421815908882	-129.65146569570746	-132.85904413704355	-132.68590144762652	-132.93246825112433	-132.94172979027024	-128.13531020712995	-132.70016899311395	-133.14647068601997	-130.40650773494787	-130.70548680817262	-131.39221939704714	-130.7256673871532	-129.75928233728743	-130.58165810679836	-126.72510127285148	-128.2149878050121	-124.0007271008964	-124.50959550528412	-109.15081263738524	-106.25696457385914	-101.03150791731242	-100.45990182547432	-95.1522289195338	-90.87178293853776	-81.2210492040038	-81.22019298313585	-69.72687131322982	-102.25805392440685	-109.59875993474982	-119.49445729106957	-118.92818981989218	-108.13162763515983	-118.64634756198203	-126.62959356539969	-160.3581204897406	-168.5233905769237	-137.37505848666154	-148.28649919725183	-117.79089919035609	-114.35758997416248	-111.34832803876346	-110.53178507444193	-113.81650956565804	-117.97354967892197	-121.3435320987253	-130.71335293613043	-133.40680815041353	-135.36238217716667	-134.46113909190035	-130.7658615167877	-136.15468704363622	-134.47412373666236	-119.22851454820237	-116.30306640107376	-134.12531892343355	-138.61063709649193	-139.05773757821112	-131.98223063813245	-132.05338796975934	-131.37140485151508	-136.73278188991293	-136.57667724649656	-138.5078228922074	-137.69516031855005	-138.30181625335243	-131.79825422631538	-129.6640340288189	-139.45549456117647	-148.38112749749786	-130.51211639140385	-128.1492033076927	-130.37552625774032	-118.61243045879661	-114.29737715694138	-114.01136339740171	-106.81062363616299	-117.40068943591046	-122.67179812559078	-127.12498530577955
pos_15	12.684761088644597	12.129596523333669	12.549774350597739	-1.6797345547992943	-1.397606728977875	0.697623306755581	-2.4866036683593222	-21.636668840737528	-22.940824226928548	-106.50554735982215	-98.71215097481377	-76.83348319543072	-76.32098954702157	-123.43700413998046	-128.63998923956825	-134.85693358982167	-134.76693682233915	-134.4518680793174	-136.37228466001235	-136.9599033383712	-139.1594156080264	-138.27627975310344	-135.9260320844593	-137.90606629039718	-138.01230123067512	-138.25855955524838	-139.24545525999204	-143.30527004143084	-134.88846364743907	-134.34394443184758	-133.6948457929109	-132.0004639467638	-132.28300451638154	-131.71025205300018	-134.9178304943363	-134.7446878049192	-134.99125460841708	-135.000516147563	-130.1940878667373	-134.4573548271737	-134.90365652007972	-130.263693521914	-130.56267259513876	-131.24940518401328	-130.58285317411935	-129.61646812425357	-130.4388438937645	-126.58228705981762	-128.07217359197827	-123.85791288786254	-124.36678129225025	-109.00808270906423	-106.11423464553812	-100.88950548824515	-100.31789939640704	-95.0102179998689	-90.72977160469738	-81.079002251071	-81.07814603020304	-69.58482436029702	-102.11600697147406	-109.45671298181703	-119.35241033813678	-118.7861428669594	-107.98958068222704	-118.50430060904921	-126.48754661246687	-162.11607379098916	-170.28134387817227	-139.1330117879101	-149.7070749784499	-119.21147497155415	-115.77816575536056	-112.76890381996154	-111.95236085564001	-115.23709342327825	-119.39413353654218	-122.764116370521	-132.13393720792612	-134.8273924222092	-136.78296644896238	-135.88172336369604	-132.1864457885834	-137.5752713154319	-136.53315135117987	-121.28754216271984	-118.36209401559127	-134.1031434700787	-138.5891831368461	-139.03628361856528	-131.96077667848664	-132.03193401011356	-131.3499508918693	-136.71132793026715	-136.55522328685075	-138.4863689325616	-137.67370635890424	-138.28036229370662	-131.77680026666957	-129.64258006917305	-139.43404060153063	-148.3596733307643	-132.5711052805127	-130.20819219680155	-132.43451514684918	-120.67138372881307	-116.35633042695785	-116.07031666741817	-108.86945141100502	-119.45951721075251	-124.73062610752058	-129.18381328770934
pos_16	2.9128452546443704	2.3576806893334403	2.7778585165974885	-11.451650388799534	-11.169522562978107	-9.074292527244651	-11.656459509377243	-28.398284709826147	-29.702440096017163	-95.2774651801657	-87.48406879515734	-65.60540101577429	-65.09290736736514	-102.2398756411124	-108.7872232925574	-120.9298772232412	-120.83988045575867	-120.52481171273693	-119.44525268812573	-120.33387692662163	-119.83441915110771	-118.95128329618477	-116.90206562403182	-118.5810737681457	-118.38627477726533	-116.53356314783659	-117.640127820342	-118.28211548873708	-109.86530909474536	-109.32078987915384	-108.67169124021717	-106.97730939407008	-107.25984996368781	-106.68709750030645	-109.89467594164256	-109.72153325222553	-109.96810005572334	-109.97736159486927	-110.67922849719751	-116.3190503691874	-116.76535206209341	-112.72744905691	-113.02642813013476	-113.71316071900928	-113.04660870911535	-112.08022365924958	-112.90259942876048	-110.5591326321047	-112.65107915724766	-108.43681845313193	-108.94568685751966	-93.88793398611193	-90.99408592258582	-88.7686293076994	-88.19702321586131	-85.2872818680011	-81.00683547282958	-74.05503616437231	-74.05417994350435	-62.8618882700895	-95.69410087775769	-103.03480688810066	-112.9305042444204	-112.06320677675187	-101.26664459201952	-110.8782745293682	-118.86152053278585	-146.09210757930967	-154.25737766649277	-123.10904557623061	-135.28671447657993	-107.08111458639084	-106.04574541887517	-103.03648348347615	-102.21994051915463	-105.50467308679285	-109.66171320005678	-113.03169603403562	-119.70254682627166	-119.39600199889443	-121.35157602564762	-120.75136293687245	-115.37804563725176	-120.76687116410025	-119.69300521778972	-104.6512160348067	-101.72576788767809	-105.77814709526696	-109.36109677256091	-109.80819725428007	-105.13063036287937	-105.20178769450628	-104.51980457626202	-109.88118161465987	-109.72507697124348	-111.65622261695431	-110.84356004329697	-111.45021597809935	-104.94665395106229	-105.51140379873488	-112.90492428241453	-122.13158700813935	-119.98903527151666	-117.81727416421457	-120.04359711426221	-111.81927264246735	-107.9133524542189	-107.92836869117038	-101.92647345909617	-110.21641172297858	-114.78764811395148	-114.2026393394651
pos_17	-0.6237893496951266	-1.1789539150060566	-0.7587760877419942	-14.988284993139024	-14.706157167317597	-12.610927131584148	-13.98897412775208	-31.633889317674473	-32.93804470386549	-83.43101095658886	-75.63761457158049	-53.75894679219745	-53.246453143788294	-91.495996444687	-97.2901921066702	-106.07695850690706	-105.98696173942453	-105.67189299640279	-105.66749130610368	-105.52453195721961	-105.02507418170568	-104.14193832678274	-104.34388198218583	-107.19598826428371	-107.03172757149574	-105.17901594206702	-103.88731108928968	-104.22827207459753	-95.81514997870511	-95.27063076311359	-94.62153212417692	-92.92715027802983	-93.20969084764756	-92.6369383842662	-95.84451682560233	-95.67137413618528	-95.7781111514414	-95.78737269058729	-92.1102143935168	-101.980818840503	-102.42712053340902	-100.15440262394854	-100.4533816971733	-101.14011428604782	-100.47356227615388	-99.50717722628812	-100.32955299579902	-97.07505615483447	-98.86491819268073	-95.00859747577992	-96.24802278446042	-81.19035419776556	-78.29650613423945	-76.65199525987015	-76.08038916803206	-71.81722336738422	-72.27638169924421	-66.34811523493113	-66.34725901406316	-56.048237643354746	-90.4850449083662	-97.82575091870919	-107.72144827502892	-107.89518070230035	-97.098618517568	-106.24333848127903	-114.22658448469667	-137.21099643465294	-145.37626652183604	-114.22793443157389	-116.94235102417247	-86.4467510172767	-83.0134418010831	-80.00417986568408	-79.18763690136255	-79.17133984502485	-83.32837995828878	-84.74733238975097	-94.96095213099574	-97.53337739684655	-99.48895142359972	-98.88873833482457	-94.54346078174868	-99.93228630859717	-100.50945035681615	-90.35610442025781	-87.43065627312923	-102.35270361409569	-106.11338262230736	-106.70166455399014	-102.32619726729165	-102.39735459891857	-101.7153714806743	-107.07674851907214	-106.92064387565576	-108.85178952136658	-108.03912694770925	-108.64578288251163	-102.14222085547456	-100.00800065797806	-108.11522151755484	-120.3946661885235	-103.28688753221871	-100.92397444850755	-103.1502973985552	-93.97259116031198	-89.65753785845676	-89.26264077871626	-85.03063422635294	-93.89697234408354	-94.53781615187049	-97.79230096863273
pos_18	-93.9766426972001	-108.14461683756386	-107.72443901029979	-124.99878400764844	-124.71665618182702	-76.23710868262033	-79.12030566124406	-96.76522085116645	-98.06937623735746	-81.72324348390468	-85.28907009568364	-66.93040232997706	-68.18790856739868	-60.42938896701489	-59.49248227580418	-58.74325068821763	-59.542223942840046	-59.227155199818306	-62.406866154797626	-65.99446043846264	-65.4384232619264	-64.55528740700346	-67.60297982869756	-69.2814567927415	-69.38821897842223	-67.53550734899349	-68.64240294771794	-74.68233091353898	-71.66313368366642	-71.1186144680749	-70.46951582913823	-68.73065783178885	-69.01319840140657	-70.97941605552401	-74.34699442453042	-74.17385173511337	-74.42041853861123	-74.19865008845066	-74.40566694546123	-92.49690838011063	-92.17424004843635	-92.17976774809922	-92.47874682132397	-94.8150788943466	-94.14852688445266	-93.18214183458689	-94.0045176040978	-91.96208080393315	-90.7529972909247	-89.23770663197809	-89.74657503636581	-74.48485647325138	-82.3868885904017	-82.86031773597152	-82.28871164413344	-82.08451734472966	-90.70058425770118	-84.52685937951459	-84.52600315864663	-86.82856171107728	-116.96180427357638	-113.26663010819362	-123.16232746451337	-124.33605980212769	-113.53949761739534	-117.47143609459422	-127.30439497583298	-125.92219159604431	-134.08746168322742	-102.93912959296526	-99.75958414035006	-79.65087792219241	-79.21756874765907	-78.90727685742915	-78.09073389310763	-78.37546683326107	-82.532506946525	-82.90248932466808	-84.47643002305708	-84.16988519567987	-86.12545922243302	-85.2242161371667	-80.79996857116328	-86.18879409801178	-87.43492819013116	-92.79107930578766	-92.56460120382818	-85.2190402377583	-85.19992988040966	-86.23871277395483	-93.77735220010591	-96.6564496567569	-98.56446654548706	-103.92584358388488	-103.7697389404685	-107.4481845486694	-110.19606341163117	-109.73883307336031	-103.23527104632325	-108.6807247536117	-108.70527524531111	-106.21804598976276	-109.12776932712572	-108.17556002792199	-108.3343434819583	-107.11939888799212	-103.45103441223422	-103.91630315752411	-105.03806684648835	-103.53518031619403	-80.72524710538865	-80.38282195267784
pos_19	-110.22900849423773	-110.78417305954866	-110.36399523228458	-125.1204486937353	-126.70908965122756	-124.61385961549412	-93.4011387726681	-44.930081345272285	-46.2342367314633	-29.888103978010506	-22.094707593002134	-0.21603981361908176	0.2964538347900678	8.757303037082115	10.574670307803318	11.323901895389863	11.413898662872393	11.72896740589413	12.808526430505347	9.22093214684034	9.72038992235426	10.6035257772772	7.856863300302333	11.57579524652665	11.469564240915878	11.223305916342662	7.306410177123433	0.7775124225486643	3.7967096524212067	4.341228868012738	4.990327506949409	6.684709353096477	6.402168783478755	6.974921246860122	3.7673428055240024	3.940485494941049	3.6939186914432067	3.6846571522973157	-0.9202997811647169	-26.657031955302976	-27.10333364820899	-38.19616089335257	-38.49513996657732	-39.18187255545184	-38.51532054555791	-37.54893549569214	-38.371311265203055	-44.58578463175989	-51.47361125425874	-49.95832059531213	-53.186159042299224	-40.80746050334319	-37.913612439817086	-41.08601163055602	-40.86440554875547	-40.6602112493517	-46.27627817243489	-49.733347251224075	-49.73249103035611	-52.03504958278677	-89.8882949197818	-97.22900093012476	-107.1246982864445	-103.55843030765942	-92.76186812292707	-92.24184007450599	-100.22508607792363	-105.26185277011228	-113.42712285729539	-82.27879076703323	-89.59409549860328	-64.6895256465656	-67.97415649348143	-64.9648945580824	-71.22629175298813	-74.2099947383107	-78.36703485157464	-81.43598727488681	-91.10676645642282	-93.4991916742147	-95.45476570096787	-94.55352261570155	-90.04737805856047	-95.43620358540896	-95.6733677614426	-101.02951887709914	-108.89995091064695	-104.25335998974619	-101.53528393607108	-102.57406682961629	-110.11226205255097	-110.1834193841779	-109.50143626593363	-114.86281330433147	-114.70670866091508	-116.63785430662591	-115.82519173296858	-116.43184766777095	-109.92828564073389	-104.57940072853141	-106.71172804660326	-105.51449879033093	-107.74216232619226	-107.56098305692782	-109.78730600697547	-114.45373539657388	-110.5478152083254	-125.5623275502311	-122.06856254014642	-119.27133555495175	-114.06629936469999	-97.1415117690974
pos_20	-108.2812137888915	-99.88385858294902	-99.46368075568496	-69.70760107101725	-69.42547324519583	-15.434821482267855	-18.3180184608916	-35.96293365081399	-30.462078879076593	-14.115946125623802	-6.322549740615427	5.814693924676757	4.594614966325083	10.507114503470648	9.354021349966143	10.10325293755269	10.193249705035218	10.508318448056952	8.306847606677312	4.7192533230123015	-0.1792267138467709	0.7039091410761706	-2.3437832806179246	-1.9253501924750713	-2.332611194577005	-0.48043074521823037	-1.587326343942678	-10.025194151353913	-7.005996921481371	-6.461477705889839	-13.74679647545528	-12.816887620513308	-13.099428190131027	-14.17702869966368	-17.384607140999805	-17.211464451582756	-17.4580312550806	-17.467292794226495	-22.37327972417969	-40.46452115882907	-41.51288284471741	-41.51841054438029	-47.834299709731766	-58.643821078593874	-57.97726906869994	-66.21872216929485	-67.04109793880576	-64.99866113864111	-63.78957762563266	-80.4860980134578	-80.9949664178455	-65.93795781979898	-79.43307957944705	-79.90650872501688	-79.63593262966995	-79.43173833026617	-88.04780529500962	-82.6790004600331	-82.9791742356563	-85.28173278808696	-115.41497535058603	-117.78080471096219	-127.67650206728193	-128.85023440489624	-118.05367222016389	-125.86901553679851	-126.86177588243747	-125.47957250264881	-133.6448425898319	-102.49651049956975	-99.31696504695455	-110.78154777505807	-110.34823860052474	-117.33237458777282	-116.51583162345129	-116.80056456360474	-120.95760467686867	-121.32758705501175	-122.90152775340074	-122.59498292602353	-124.55055695277669	-128.22362265661263	-123.539375182259	-128.9282007091075	-130.17433480122685	-135.53048591688338	-135.3040078149239	-127.95844684885402	-127.93933649150536	-126.27914933988144	-133.81778876603252	-139.00688615925887	-144.5638349607876	-148.096242013728	-147.94013737031162	-137.46040149454652	-141.15562710449095	-125.81573527081217	-119.3121732437751	-124.75762695106356	-124.78217744276297	-122.29494818721462	-125.20467152457758	-129.81634856093746	-128.64754044162262	-126.7739566575038	-123.50777449868276	-123.67201329925344	-124.79377698821767	-123.29089045792334	-118.99152322439706	-118.64909807168625
